[2025-08-20T09:36:15.274+0530][gc,phases   ] GC(17)   Post Evacuate Collection Set: 12.3ms
[2025-08-20T09:36:15.274+0530][gc,phases   ] GC(17)   Other: 0.2ms
[2025-08-20T09:36:15.274+0530][gc,heap     ] GC(17) Eden regions: 73->0(88)
[2025-08-20T09:36:15.274+0530][gc,heap     ] GC(17) Survivor regions: 6->6(10)
[2025-08-20T09:36:15.274+0530][gc,heap     ] GC(17) Old regions: 22->22
[2025-08-20T09:36:15.274+0530][gc,heap     ] GC(17) Humongous regions: 11->11
[2025-08-20T09:36:15.274+0530][gc,metaspace] GC(17) Metaspace: 77758K(78592K)->77758K(78592K) NonClass: 68535K(68992K)->68535K(68992K) Class: 9222K(9600K)->9222K(9600K)
[2025-08-20T09:36:15.274+0530][gc          ] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 3549M->1240M(6144M) 84.209ms
[2025-08-20T09:36:15.274+0530][gc,cpu      ] GC(17) User=0.92s Sys=0.00s Real=0.08s
[2025-08-20T09:36:24.117+0530][gc,start    ] GC(18) Pause Young (Normal) (G1 Evacuation Pause)
[2025-08-20T09:36:24.118+0530][gc,task     ] GC(18) Using 10 workers of 10 for evacuation
[2025-08-20T09:36:24.226+0530][gc,phases   ] GC(18)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:36:24.226+0530][gc,phases   ] GC(18)   Merge Heap Roots: 0.2ms
[2025-08-20T09:36:24.227+0530][gc,phases   ] GC(18)   Evacuate Collection Set: 93.4ms
[2025-08-20T09:36:24.227+0530][gc,phases   ] GC(18)   Post Evacuate Collection Set: 14.6ms
[2025-08-20T09:36:24.227+0530][gc,phases   ] GC(18)   Other: 0.2ms
[2025-08-20T09:36:24.227+0530][gc,heap     ] GC(18) Eden regions: 90->0(88)
[2025-08-20T09:36:24.227+0530][gc,heap     ] GC(18) Survivor regions: 6->8(12)
[2025-08-20T09:36:24.227+0530][gc,heap     ] GC(18) Old regions: 22->22
[2025-08-20T09:36:24.227+0530][gc,heap     ] GC(18) Humongous regions: 13->11
[2025-08-20T09:36:24.227+0530][gc,metaspace] GC(18) Metaspace: 77771K(78592K)->77771K(78592K) NonClass: 68546K(68992K)->68546K(68992K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:36:24.227+0530][gc          ] GC(18) Pause Young (Normal) (G1 Evacuation Pause) 4184M->1288M(6144M) 109.531ms
[2025-08-20T09:36:24.227+0530][gc,cpu      ] GC(18) User=1.03s Sys=0.05s Real=0.11s
[2025-08-20T09:36:33.064+0530][gc,start    ] GC(19) Pause Young (Normal) (G1 Evacuation Pause)
[2025-08-20T09:36:33.064+0530][gc,task     ] GC(19) Using 10 workers of 10 for evacuation
[2025-08-20T09:36:33.194+0530][gc,phases   ] GC(19)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:36:33.194+0530][gc,phases   ] GC(19)   Merge Heap Roots: 0.2ms
[2025-08-20T09:36:33.194+0530][gc,phases   ] GC(19)   Evacuate Collection Set: 113.5ms
[2025-08-20T09:36:33.194+0530][gc,phases   ] GC(19)   Post Evacuate Collection Set: 15.6ms
[2025-08-20T09:36:33.194+0530][gc,phases   ] GC(19)   Other: 0.2ms
[2025-08-20T09:36:33.194+0530][gc,heap     ] GC(19) Eden regions: 90->0(72)
[2025-08-20T09:36:33.194+0530][gc,heap     ] GC(19) Survivor regions: 8->10(13)
[2025-08-20T09:36:33.194+0530][gc,heap     ] GC(19) Old regions: 22->23
[2025-08-20T09:36:33.194+0530][gc,heap     ] GC(19) Humongous regions: 23->11
[2025-08-20T09:36:33.194+0530][gc,metaspace] GC(19) Metaspace: 77772K(78592K)->77772K(78592K) NonClass: 68547K(68992K)->68547K(68992K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:36:33.194+0530][gc          ] GC(19) Pause Young (Normal) (G1 Evacuation Pause) 4552M->1373M(6144M) 130.512ms
[2025-08-20T09:36:33.195+0530][gc,cpu      ] GC(19) User=1.31s Sys=0.02s Real=0.13s
[2025-08-20T09:36:40.530+0530][gc,start    ] GC(20) Pause Young (Normal) (G1 Evacuation Pause)
[2025-08-20T09:36:40.530+0530][gc,task     ] GC(20) Using 10 workers of 10 for evacuation
[2025-08-20T09:36:40.649+0530][gc,phases   ] GC(20)   Pre Evacuate Collection Set: 0.5ms
[2025-08-20T09:36:40.649+0530][gc,phases   ] GC(20)   Merge Heap Roots: 0.2ms
[2025-08-20T09:36:40.649+0530][gc,phases   ] GC(20)   Evacuate Collection Set: 103.5ms
[2025-08-20T09:36:40.649+0530][gc,phases   ] GC(20)   Post Evacuate Collection Set: 15.1ms
[2025-08-20T09:36:40.649+0530][gc,phases   ] GC(20)   Other: 0.2ms
[2025-08-20T09:36:40.649+0530][gc,heap     ] GC(20) Eden regions: 72->0(108)
[2025-08-20T09:36:40.649+0530][gc,heap     ] GC(20) Survivor regions: 10->7(11)
[2025-08-20T09:36:40.649+0530][gc,heap     ] GC(20) Old regions: 23->26
[2025-08-20T09:36:40.649+0530][gc,heap     ] GC(20) Humongous regions: 22->11
[2025-08-20T09:36:40.650+0530][gc,metaspace] GC(20) Metaspace: 77772K(78592K)->77772K(78592K) NonClass: 68547K(68992K)->68547K(68992K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:36:40.650+0530][gc          ] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 4029M->1354M(6144M) 120.390ms
[2025-08-20T09:36:40.650+0530][gc,cpu      ] GC(20) User=1.16s Sys=0.05s Real=0.12s
[2025-08-20T09:36:48.887+0530][gc,start    ] GC(21) Pause Young (Normal) (G1 Evacuation Pause)
[2025-08-20T09:36:48.887+0530][gc,task     ] GC(21) Using 10 workers of 10 for evacuation
[2025-08-20T09:36:48.988+0530][gc,phases   ] GC(21)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:36:48.988+0530][gc,phases   ] GC(21)   Merge Heap Roots: 0.7ms
[2025-08-20T09:36:48.988+0530][gc,phases   ] GC(21)   Evacuate Collection Set: 82.5ms
[2025-08-20T09:36:48.988+0530][gc,phases   ] GC(21)   Post Evacuate Collection Set: 16.6ms
[2025-08-20T09:36:48.988+0530][gc,phases   ] GC(21)   Other: 0.2ms
[2025-08-20T09:36:48.988+0530][gc,heap     ] GC(21) Eden regions: 89->0(105)
[2025-08-20T09:36:48.988+0530][gc,heap     ] GC(21) Survivor regions: 7->9(12)
[2025-08-20T09:36:48.989+0530][gc,heap     ] GC(21) Old regions: 26->26
[2025-08-20T09:36:48.989+0530][gc,heap     ] GC(21) Humongous regions: 24->11
[2025-08-20T09:36:48.989+0530][gc,metaspace] GC(21) Metaspace: 77772K(78592K)->77772K(78592K) NonClass: 68547K(68992K)->68547K(68992K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:36:48.989+0530][gc          ] GC(21) Pause Young (Normal) (G1 Evacuation Pause) 4618M->1433M(6144M) 101.186ms
[2025-08-20T09:36:48.989+0530][gc,cpu      ] GC(21) User=0.86s Sys=0.02s Real=0.10s
[2025-08-20T09:36:58.867+0530][gc,start    ] GC(22) Pause Young (Normal) (G1 Evacuation Pause)
[2025-08-20T09:36:58.867+0530][gc,task     ] GC(22) Using 10 workers of 10 for evacuation
[2025-08-20T09:36:59.006+0530][gc,phases   ] GC(22)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:36:59.006+0530][gc,phases   ] GC(22)   Merge Heap Roots: 0.2ms
[2025-08-20T09:36:59.006+0530][gc,phases   ] GC(22)   Evacuate Collection Set: 120.3ms
[2025-08-20T09:36:59.006+0530][gc,phases   ] GC(22)   Post Evacuate Collection Set: 19.0ms
[2025-08-20T09:36:59.006+0530][gc,phases   ] GC(22)   Other: 0.2ms
[2025-08-20T09:36:59.006+0530][gc,heap     ] GC(22) Eden regions: 106->0(107)
[2025-08-20T09:36:59.006+0530][gc,heap     ] GC(22) Survivor regions: 9->8(15)
[2025-08-20T09:36:59.007+0530][gc,heap     ] GC(22) Old regions: 26->27
[2025-08-20T09:36:59.007+0530][gc,heap     ] GC(22) Humongous regions: 27->13
[2025-08-20T09:36:59.007+0530][gc,metaspace] GC(22) Metaspace: 77772K(78592K)->77772K(78592K) NonClass: 68547K(68992K)->68547K(68992K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:36:59.007+0530][gc          ] GC(22) Pause Young (Normal) (G1 Evacuation Pause) 5337M->1532M(6144M) 140.753ms
[2025-08-20T09:36:59.007+0530][gc,cpu      ] GC(22) User=1.38s Sys=0.06s Real=0.14s
[2025-08-20T09:37:09.683+0530][gc,start    ] GC(23) Pause Young (Normal) (G1 Evacuation Pause)
[2025-08-20T09:37:09.683+0530][gc,task     ] GC(23) Using 10 workers of 10 for evacuation
[2025-08-20T09:37:09.828+0530][gc,phases   ] GC(23)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:37:09.828+0530][gc,phases   ] GC(23)   Merge Heap Roots: 0.5ms
[2025-08-20T09:37:09.828+0530][gc,phases   ] GC(23)   Evacuate Collection Set: 126.1ms
[2025-08-20T09:37:09.828+0530][gc,phases   ] GC(23)   Post Evacuate Collection Set: 17.8ms
[2025-08-20T09:37:09.828+0530][gc,phases   ] GC(23)   Other: 0.2ms
[2025-08-20T09:37:09.828+0530][gc,heap     ] GC(23) Eden regions: 107->0(95)
[2025-08-20T09:37:09.828+0530][gc,heap     ] GC(23) Survivor regions: 8->11(15)
[2025-08-20T09:37:09.828+0530][gc,heap     ] GC(23) Old regions: 27->27
[2025-08-20T09:37:09.828+0530][gc,heap     ] GC(23) Humongous regions: 38->12
[2025-08-20T09:37:09.828+0530][gc,metaspace] GC(23) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:37:09.828+0530][gc          ] GC(23) Pause Young (Normal) (G1 Evacuation Pause) 5756M->1568M(6144M) 145.661ms
[2025-08-20T09:37:09.828+0530][gc,cpu      ] GC(23) User=1.31s Sys=0.03s Real=0.15s
[2025-08-20T09:37:20.152+0530][gc,start    ] GC(24) Pause Young (Normal) (G1 Evacuation Pause)
[2025-08-20T09:37:20.152+0530][gc,task     ] GC(24) Using 10 workers of 10 for evacuation
[2025-08-20T09:37:20.412+0530][gc,mmu      ] GC(24) MMU target violated: 201.0ms (200.0ms/201.0ms)
[2025-08-20T09:37:20.412+0530][gc,phases   ] GC(24)   Pre Evacuate Collection Set: 0.8ms
[2025-08-20T09:37:20.412+0530][gc,phases   ] GC(24)   Merge Heap Roots: 0.5ms
[2025-08-20T09:37:20.412+0530][gc,phases   ] GC(24)   Evacuate Collection Set: 236.4ms
[2025-08-20T09:37:20.412+0530][gc,phases   ] GC(24)   Post Evacuate Collection Set: 21.7ms
[2025-08-20T09:37:20.412+0530][gc,phases   ] GC(24)   Other: 0.4ms
[2025-08-20T09:37:20.412+0530][gc,heap     ] GC(24) Eden regions: 101->0(45)
[2025-08-20T09:37:20.412+0530][gc,heap     ] GC(24) Survivor regions: 11->11(14)
[2025-08-20T09:37:20.412+0530][gc,heap     ] GC(24) Old regions: 27->29
[2025-08-20T09:37:20.412+0530][gc,heap     ] GC(24) Humongous regions: 48->12
[2025-08-20T09:37:20.412+0530][gc,metaspace] GC(24) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:37:20.412+0530][gc          ] GC(24) Pause Young (Normal) (G1 Evacuation Pause) 5952M->1623M(6400M) 260.835ms
[2025-08-20T09:37:20.414+0530][gc,cpu      ] GC(24) User=2.06s Sys=0.12s Real=0.26s
[2025-08-20T09:37:25.712+0530][gc,start    ] GC(25) Pause Young (Normal) (G1 Evacuation Pause)
[2025-08-20T09:37:25.712+0530][gc,task     ] GC(25) Using 10 workers of 10 for evacuation
[2025-08-20T09:37:25.822+0530][gc,phases   ] GC(25)   Pre Evacuate Collection Set: 0.2ms
[2025-08-20T09:37:25.822+0530][gc,phases   ] GC(25)   Merge Heap Roots: 0.5ms
[2025-08-20T09:37:25.822+0530][gc,phases   ] GC(25)   Evacuate Collection Set: 96.4ms
[2025-08-20T09:37:25.822+0530][gc,phases   ] GC(25)   Post Evacuate Collection Set: 12.4ms
[2025-08-20T09:37:25.822+0530][gc,phases   ] GC(25)   Other: 0.2ms
[2025-08-20T09:37:25.822+0530][gc,heap     ] GC(25) Eden regions: 47->0(117)
[2025-08-20T09:37:25.822+0530][gc,heap     ] GC(25) Survivor regions: 11->3(8)
[2025-08-20T09:37:25.822+0530][gc,heap     ] GC(25) Old regions: 29->35
[2025-08-20T09:37:25.822+0530][gc,heap     ] GC(25) Humongous regions: 44->12
[2025-08-20T09:37:25.822+0530][gc,metaspace] GC(25) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:37:25.822+0530][gc          ] GC(25) Pause Young (Normal) (G1 Evacuation Pause) 4151M->1589M(6400M) 110.517ms
[2025-08-20T09:37:25.823+0530][gc,cpu      ] GC(25) User=1.11s Sys=0.06s Real=0.11s
[2025-08-20T09:37:32.277+0530][gc,start    ] GC(26) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:37:32.277+0530][gc,task     ] GC(26) Using 10 workers of 10 for evacuation
[2025-08-20T09:37:32.355+0530][gc,phases   ] GC(26)   Pre Evacuate Collection Set: 2.3ms
[2025-08-20T09:37:32.355+0530][gc,phases   ] GC(26)   Merge Heap Roots: 1.1ms
[2025-08-20T09:37:32.355+0530][gc,phases   ] GC(26)   Evacuate Collection Set: 63.8ms
[2025-08-20T09:37:32.355+0530][gc,phases   ] GC(26)   Post Evacuate Collection Set: 10.0ms
[2025-08-20T09:37:32.355+0530][gc,phases   ] GC(26)   Other: 0.3ms
[2025-08-20T09:37:32.355+0530][gc,heap     ] GC(26) Eden regions: 66->0(115)
[2025-08-20T09:37:32.355+0530][gc,heap     ] GC(26) Survivor regions: 3->5(14)
[2025-08-20T09:37:32.355+0530][gc,heap     ] GC(26) Old regions: 35->35
[2025-08-20T09:37:32.355+0530][gc,heap     ] GC(26) Humongous regions: 55->14
[2025-08-20T09:37:32.355+0530][gc,metaspace] GC(26) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:37:32.355+0530][gc          ] GC(26) Pause Young (Concurrent Start) (G1 Humongous Allocation) 5050M->1694M(6400M) 78.368ms
[2025-08-20T09:37:32.356+0530][gc,cpu      ] GC(26) User=0.81s Sys=0.05s Real=0.08s
[2025-08-20T09:37:32.356+0530][gc          ] GC(27) Concurrent Undo Cycle
[2025-08-20T09:37:32.356+0530][gc,marking  ] GC(27) Concurrent Clear Claimed Marks
[2025-08-20T09:37:32.357+0530][gc,marking  ] GC(27) Concurrent Clear Claimed Marks 0.180ms
[2025-08-20T09:37:32.357+0530][gc,marking  ] GC(27) Concurrent Cleanup for Next Mark
[2025-08-20T09:37:32.362+0530][gc,marking  ] GC(27) Concurrent Cleanup for Next Mark 4.951ms
[2025-08-20T09:37:32.362+0530][gc          ] GC(27) Concurrent Undo Cycle 5.736ms
[2025-08-20T09:37:39.996+0530][gc,start    ] GC(28) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:37:39.996+0530][gc,task     ] GC(28) Using 10 workers of 10 for evacuation
[2025-08-20T09:37:40.091+0530][gc,phases   ] GC(28)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:37:40.092+0530][gc,phases   ] GC(28)   Merge Heap Roots: 0.4ms
[2025-08-20T09:37:40.092+0530][gc,phases   ] GC(28)   Evacuate Collection Set: 80.5ms
[2025-08-20T09:37:40.092+0530][gc,phases   ] GC(28)   Post Evacuate Collection Set: 13.2ms
[2025-08-20T09:37:40.092+0530][gc,phases   ] GC(28)   Other: 0.5ms
[2025-08-20T09:37:40.092+0530][gc,heap     ] GC(28) Eden regions: 74->0(113)
[2025-08-20T09:37:40.092+0530][gc,heap     ] GC(28) Survivor regions: 5->7(15)
[2025-08-20T09:37:40.092+0530][gc,heap     ] GC(28) Old regions: 35->35
[2025-08-20T09:37:40.092+0530][gc,heap     ] GC(28) Humongous regions: 55->15
[2025-08-20T09:37:40.092+0530][gc,metaspace] GC(28) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:37:40.092+0530][gc          ] GC(28) Pause Young (Concurrent Start) (G1 Humongous Allocation) 5369M->1786M(6400M) 95.647ms
[2025-08-20T09:37:40.092+0530][gc          ] GC(29) Concurrent Undo Cycle
[2025-08-20T09:37:40.092+0530][gc,cpu      ] GC(28) User=0.86s Sys=0.03s Real=0.10s
[2025-08-20T09:37:40.092+0530][gc,marking  ] GC(29) Concurrent Clear Claimed Marks
[2025-08-20T09:37:40.093+0530][gc,marking  ] GC(29) Concurrent Clear Claimed Marks 0.233ms
[2025-08-20T09:37:40.093+0530][gc,marking  ] GC(29) Concurrent Cleanup for Next Mark
[2025-08-20T09:37:40.095+0530][gc,marking  ] GC(29) Concurrent Cleanup for Next Mark 2.342ms
[2025-08-20T09:37:40.095+0530][gc          ] GC(29) Concurrent Undo Cycle 3.016ms
[2025-08-20T09:37:47.708+0530][gc,start    ] GC(30) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:37:47.709+0530][gc,task     ] GC(30) Using 10 workers of 10 for evacuation
[2025-08-20T09:37:47.823+0530][gc,phases   ] GC(30)   Pre Evacuate Collection Set: 0.4ms
[2025-08-20T09:37:47.823+0530][gc,phases   ] GC(30)   Merge Heap Roots: 0.4ms
[2025-08-20T09:37:47.823+0530][gc,phases   ] GC(30)   Evacuate Collection Set: 99.9ms
[2025-08-20T09:37:47.823+0530][gc,phases   ] GC(30)   Post Evacuate Collection Set: 13.4ms
[2025-08-20T09:37:47.823+0530][gc,phases   ] GC(30)   Other: 0.3ms
[2025-08-20T09:37:47.823+0530][gc,heap     ] GC(30) Eden regions: 79->0(112)
[2025-08-20T09:37:47.823+0530][gc,heap     ] GC(30) Survivor regions: 7->8(15)
[2025-08-20T09:37:47.823+0530][gc,heap     ] GC(30) Old regions: 35->35
[2025-08-20T09:37:47.823+0530][gc,heap     ] GC(30) Humongous regions: 55->15
[2025-08-20T09:37:47.823+0530][gc,metaspace] GC(30) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:37:47.823+0530][gc          ] GC(30) Pause Young (Concurrent Start) (G1 Humongous Allocation) 5581M->1821M(6400M) 115.353ms
[2025-08-20T09:37:47.824+0530][gc          ] GC(31) Concurrent Undo Cycle
[2025-08-20T09:37:47.824+0530][gc,cpu      ] GC(30) User=1.25s Sys=0.05s Real=0.12s
[2025-08-20T09:37:47.824+0530][gc,marking  ] GC(31) Concurrent Clear Claimed Marks
[2025-08-20T09:37:47.824+0530][gc,marking  ] GC(31) Concurrent Clear Claimed Marks 0.163ms
[2025-08-20T09:37:47.824+0530][gc,marking  ] GC(31) Concurrent Cleanup for Next Mark
[2025-08-20T09:37:47.826+0530][gc,marking  ] GC(31) Concurrent Cleanup for Next Mark 1.657ms
[2025-08-20T09:37:47.826+0530][gc          ] GC(31) Concurrent Undo Cycle 2.370ms
[2025-08-20T09:37:55.456+0530][gc,start    ] GC(32) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:37:55.456+0530][gc,task     ] GC(32) Using 10 workers of 10 for evacuation
[2025-08-20T09:37:55.592+0530][gc,phases   ] GC(32)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:37:55.592+0530][gc,phases   ] GC(32)   Merge Heap Roots: 0.7ms
[2025-08-20T09:37:55.592+0530][gc,phases   ] GC(32)   Evacuate Collection Set: 120.4ms
[2025-08-20T09:37:55.592+0530][gc,phases   ] GC(32)   Post Evacuate Collection Set: 14.1ms
[2025-08-20T09:37:55.593+0530][gc,phases   ] GC(32)   Other: 0.2ms
[2025-08-20T09:37:55.593+0530][gc,heap     ] GC(32) Eden regions: 71->0(108)
[2025-08-20T09:37:55.593+0530][gc,heap     ] GC(32) Survivor regions: 8->8(15)
[2025-08-20T09:37:55.593+0530][gc,heap     ] GC(32) Old regions: 35->35
[2025-08-20T09:37:55.593+0530][gc,heap     ] GC(32) Humongous regions: 54->15
[2025-08-20T09:37:55.593+0530][gc,metaspace] GC(32) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:37:55.593+0530][gc          ] GC(32) Pause Young (Concurrent Start) (G1 Humongous Allocation) 5319M->1845M(6400M) 136.551ms
[2025-08-20T09:37:55.593+0530][gc          ] GC(33) Concurrent Undo Cycle
[2025-08-20T09:37:55.593+0530][gc,cpu      ] GC(32) User=1.30s Sys=0.03s Real=0.14s
[2025-08-20T09:37:55.593+0530][gc,marking  ] GC(33) Concurrent Clear Claimed Marks
[2025-08-20T09:37:55.593+0530][gc,marking  ] GC(33) Concurrent Clear Claimed Marks 0.224ms
[2025-08-20T09:37:55.593+0530][gc,marking  ] GC(33) Concurrent Cleanup for Next Mark
[2025-08-20T09:37:55.595+0530][gc,marking  ] GC(33) Concurrent Cleanup for Next Mark 1.792ms
[2025-08-20T09:37:55.595+0530][gc          ] GC(33) Concurrent Undo Cycle 2.481ms
[2025-08-20T09:38:02.482+0530][gc,start    ] GC(34) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:38:02.482+0530][gc,task     ] GC(34) Using 10 workers of 10 for evacuation
[2025-08-20T09:38:02.594+0530][gc,phases   ] GC(34)   Pre Evacuate Collection Set: 0.4ms
[2025-08-20T09:38:02.595+0530][gc,phases   ] GC(34)   Merge Heap Roots: 0.5ms
[2025-08-20T09:38:02.595+0530][gc,phases   ] GC(34)   Evacuate Collection Set: 95.2ms
[2025-08-20T09:38:02.595+0530][gc,phases   ] GC(34)   Post Evacuate Collection Set: 16.0ms
[2025-08-20T09:38:02.595+0530][gc,phases   ] GC(34)   Other: 0.3ms
[2025-08-20T09:38:02.595+0530][gc,heap     ] GC(34) Eden regions: 68->0(111)
[2025-08-20T09:38:02.595+0530][gc,heap     ] GC(34) Survivor regions: 8->9(15)
[2025-08-20T09:38:02.595+0530][gc,heap     ] GC(34) Old regions: 35->35
[2025-08-20T09:38:02.595+0530][gc,heap     ] GC(34) Humongous regions: 54->14
[2025-08-20T09:38:02.595+0530][gc,metaspace] GC(34) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:38:02.595+0530][gc          ] GC(34) Pause Young (Concurrent Start) (G1 Humongous Allocation) 5264M->1829M(6400M) 113.220ms
[2025-08-20T09:38:02.595+0530][gc          ] GC(35) Concurrent Undo Cycle
[2025-08-20T09:38:02.595+0530][gc,cpu      ] GC(34) User=0.89s Sys=0.02s Real=0.11s
[2025-08-20T09:38:02.595+0530][gc,marking  ] GC(35) Concurrent Clear Claimed Marks
[2025-08-20T09:38:02.596+0530][gc,marking  ] GC(35) Concurrent Clear Claimed Marks 0.293ms
[2025-08-20T09:38:02.596+0530][gc,marking  ] GC(35) Concurrent Cleanup for Next Mark
[2025-08-20T09:38:02.599+0530][gc,marking  ] GC(35) Concurrent Cleanup for Next Mark 3.056ms
[2025-08-20T09:38:02.599+0530][gc          ] GC(35) Concurrent Undo Cycle 3.857ms
[2025-08-20T09:38:11.121+0530][gc,start    ] GC(36) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:38:11.121+0530][gc,task     ] GC(36) Using 10 workers of 10 for evacuation
[2025-08-20T09:38:11.247+0530][gc,phases   ] GC(36)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:38:11.247+0530][gc,phases   ] GC(36)   Merge Heap Roots: 0.5ms
[2025-08-20T09:38:11.247+0530][gc,phases   ] GC(36)   Evacuate Collection Set: 110.4ms
[2025-08-20T09:38:11.247+0530][gc,phases   ] GC(36)   Post Evacuate Collection Set: 15.2ms
[2025-08-20T09:38:11.247+0530][gc,phases   ] GC(36)   Other: 0.2ms
[2025-08-20T09:38:11.247+0530][gc,heap     ] GC(36) Eden regions: 77->0(111)
[2025-08-20T09:38:11.247+0530][gc,heap     ] GC(36) Survivor regions: 9->9(15)
[2025-08-20T09:38:11.247+0530][gc,heap     ] GC(36) Old regions: 35->35
[2025-08-20T09:38:11.247+0530][gc,heap     ] GC(36) Humongous regions: 55->15
[2025-08-20T09:38:11.248+0530][gc,metaspace] GC(36) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:38:11.248+0530][gc          ] GC(36) Pause Young (Concurrent Start) (G1 Humongous Allocation) 5583M->1861M(6400M) 127.354ms
[2025-08-20T09:38:11.248+0530][gc          ] GC(37) Concurrent Undo Cycle
[2025-08-20T09:38:11.248+0530][gc,cpu      ] GC(36) User=1.12s Sys=0.03s Real=0.13s
[2025-08-20T09:38:11.248+0530][gc,marking  ] GC(37) Concurrent Clear Claimed Marks
[2025-08-20T09:38:11.248+0530][gc,marking  ] GC(37) Concurrent Clear Claimed Marks 0.186ms
[2025-08-20T09:38:11.248+0530][gc,marking  ] GC(37) Concurrent Cleanup for Next Mark
[2025-08-20T09:38:11.251+0530][gc,marking  ] GC(37) Concurrent Cleanup for Next Mark 1.735ms
[2025-08-20T09:38:11.251+0530][gc          ] GC(37) Concurrent Undo Cycle 2.424ms
[2025-08-20T09:38:17.494+0530][gc,start    ] GC(38) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:38:17.494+0530][gc,task     ] GC(38) Using 10 workers of 10 for evacuation
[2025-08-20T09:38:17.619+0530][gc,phases   ] GC(38)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:38:17.619+0530][gc,phases   ] GC(38)   Merge Heap Roots: 0.5ms
[2025-08-20T09:38:17.619+0530][gc,phases   ] GC(38)   Evacuate Collection Set: 110.6ms
[2025-08-20T09:38:17.619+0530][gc,phases   ] GC(38)   Post Evacuate Collection Set: 13.1ms
[2025-08-20T09:38:17.619+0530][gc,phases   ] GC(38)   Other: 0.3ms
[2025-08-20T09:38:17.619+0530][gc,heap     ] GC(38) Eden regions: 60->0(111)
[2025-08-20T09:38:17.619+0530][gc,heap     ] GC(38) Survivor regions: 9->9(15)
[2025-08-20T09:38:17.619+0530][gc,heap     ] GC(38) Old regions: 35->36
[2025-08-20T09:38:17.619+0530][gc,heap     ] GC(38) Humongous regions: 55->17
[2025-08-20T09:38:17.619+0530][gc,metaspace] GC(38) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:38:17.619+0530][gc          ] GC(38) Pause Young (Concurrent Start) (G1 Humongous Allocation) 5056M->1944M(6400M) 125.587ms
[2025-08-20T09:38:17.619+0530][gc          ] GC(39) Concurrent Undo Cycle
[2025-08-20T09:38:17.619+0530][gc,cpu      ] GC(38) User=1.30s Sys=0.02s Real=0.12s
[2025-08-20T09:38:17.620+0530][gc,marking  ] GC(39) Concurrent Clear Claimed Marks
[2025-08-20T09:38:17.620+0530][gc,marking  ] GC(39) Concurrent Clear Claimed Marks 0.231ms
